purchase_id,product_id,supplier_id,purchase_date,quantity,unit_price_usd,total_amount_usd,delivery_days,payment_term
2798,2420,77,2023-07-22,456,1618.21,737903.76,18,15
2799,4262,70,2023-12-26,230,557.0,128110.0,23,60
2800,9462,86,2023-03-12,484,772.03,373662.52,19,15
2801,3633,44,2023-04-19,309,214.69,66339.21,25,60
2802,5059,99,2023-09-06,2,413.56,827.12,16,60
2803,1486,36,2023-09-08,80,556.64,44531.2,23,15
2804,1447,48,2025-03-23,192,283.19,54372.48,20,90
2805,1077,69,2023-07-01,130,1271.97,165356.1,16,60
2806,4688,38,2023-06-26,419,1954.17,818797.23,29,60
2807,5806,61,2024-07-08,347,252.39,87579.33,14,90
2808,510,87,2024-03-09,168,900.55,151292.4,25,30
2809,9247,99,2024-08-28,30,1663.58,49907.4,15,90
2810,5612,47,2024-08-09,122,1469.25,179248.5,9,90
2811,5884,37,2024-07-15,472,1938.76,915094.72,10,15
2812,2350,83,2025-01-14,208,1456.81,303016.48,9,60
2813,7525,66,2024-03-30,331,1513.44,500948.64,5,60
2814,8913,87,2024-03-05,410,1165.66,477920.6,24,90
2815,9876,61,2023-04-26,213,1239.72,264060.36,1,60
2816,2996,22,2025-07-19,363,1298.62,471399.06,30,60
2817,9552,31,2023-08-02,62,1146.42,71078.04,8,60
2818,8132,86,2024-01-14,9,500.68,4506.12,6,30
2819,8128,37,2025-03-27,214,1626.58,348088.12,15,60
2820,7461,19,2024-05-16,50,387.23,19361.5,17,90
2821,7073,9,2024-10-09,316,608.97,192434.52,27,45
2822,9639,9,2023-07-10,483,1452.14,701383.62,30,30
2823,7775,41,2024-12-06,451,1766.08,796502.08,27,60
2824,121,53,2023-02-16,357,1253.02,447328.14,2,30
2825,297,13,2024-12-23,109,1358.92,148122.28,4,15
2826,8938,62,2023-06-04,233,27.08,6309.64,21,45
2827,3660,29,2024-02-03,249,1915.37,476927.13,25,90
2828,1152,90,2024-12-28,449,780.72,350543.28,5,45
2829,3658,73,2025-04-25,87,1876.63,163266.81,19,45
2830,2996,49,2025-07-04,267,705.18,188283.06,8,45
2831,3110,83,2025-03-27,68,385.01,26180.68,13,15
2832,5536,25,2023-07-11,58,870.46,50486.68,28,60
2833,2221,64,2025-09-01,183,507.06,92791.98,13,45
2834,238,48,2025-02-20,161,565.45,91037.45,18,30
2835,888,72,2025-01-01,270,1241.65,335245.5,16,45
2836,7081,99,2023-09-25,454,1943.51,882353.54,29,45
2837,2095,66,2024-03-21,59,908.21,53584.39,12,15
2838,9421,58,2024-04-15,264,1799.13,474970.32,17,15
2839,7598,53,2025-01-10,93,472.78,43968.54,21,90
2840,6919,66,2024-02-23,492,1452.34,714551.28,9,60
2841,8720,43,2023-11-23,413,815.38,336751.94,5,15
2842,3435,70,2023-11-20,176,1835.77,323095.52,1,60
2843,6541,32,2024-04-30,303,378.85,114791.55,21,60
2844,7570,60,2025-08-05,121,905.18,109526.78,21,30
2845,855,80,2023-10-16,256,31.43,8046.08,11,15
2846,9807,67,2023-07-04,356,1499.9,533964.4,24,30
2847,9699,79,2025-12-20,40,836.23,33449.2,23,30
2848,8665,40,2025-09-07,462,1647.11,760964.82,24,15
2849,8958,30,2024-11-15,205,786.91,161316.55,18,15
2850,9061,77,2025-12-28,383,1104.81,423142.23,22,30
2851,2784,73,2024-12-01,154,1672.55,257572.7,7,45
2852,8466,69,2025-06-21,476,585.23,278569.48,8,60
2853,1326,50,2023-01-31,397,176.3,69991.1,11,30
2854,5311,36,2023-02-14,457,355.23,162340.11,22,90
2855,6774,11,2023-08-24,218,1809.84,394545.12,13,60
2856,8890,27,2025-01-26,217,1834.37,398058.29,25,90
2857,3509,23,2024-10-03,290,1054.31,305749.9,24,15
2858,2518,58,2023-06-21,213,1653.44,352182.72,23,60
2859,7272,79,2023-01-11,295,1470.15,433694.25,27,15
2860,6682,86,2024-02-19,183,1531.49,280262.67,22,90
2861,4816,87,2024-08-10,176,1720.11,302739.36,3,90
2862,323,11,2023-11-25,139,1361.9,189304.1,6,30
2863,1070,2,2023-11-27,294,1133.52,333254.88,25,60
2864,8325,45,2025-12-31,463,1191.66,551738.58,6,15
2865,9979,59,2025-02-12,47,592.88,27865.36,3,15
2866,3788,60,2024-12-31,84,757.56,63635.04,11,15
2867,2311,79,2025-12-08,244,418.84,102196.96,27,60
2868,6973,2,2024-07-23,38,1677.85,63758.3,25,15
2869,5581,26,2025-07-30,54,14.31,772.74,1,90
2870,5584,35,2023-07-07,70,434.76,30433.2,12,90
2871,6579,24,2025-08-13,73,1863.25,136017.25,27,15
2872,8348,52,2025-08-26,170,18.89,3211.3,3,30
2873,3408,86,2023-01-07,132,1527.02,201566.64,4,90
2874,3681,98,2024-06-20,328,1203.66,394800.48,19,60
2875,3275,24,2023-07-04,363,1133.17,411340.71,26,90
2876,8653,48,2025-10-09,118,1367.53,161368.54,27,45
2877,9973,99,2024-06-15,19,509.01,9671.19,10,30
2878,9273,37,2025-12-16,374,1322.75,494708.5,30,30
2879,8563,77,2023-02-12,451,1518.88,685014.88,9,60
2880,7828,1,2025-08-28,382,825.99,315528.18,5,60
2881,8650,63,2023-04-21,87,945.87,82290.69,5,90
2882,3467,96,2025-06-01,400,1641.16,656464.0,25,45
2883,606,71,2024-08-19,270,1022.36,276037.2,14,30
2884,8848,41,2024-04-27,58,95.39,5532.62,24,30
2885,534,91,2024-10-08,238,156.47,37239.86,13,15
2886,675,96,2024-09-18,397,64.92,25773.24,21,90
2887,571,76,2023-11-22,42,1521.11,63886.62,8,15
2888,5783,51,2025-01-14,467,625.46,292089.82,3,15
2889,4719,34,2025-11-27,428,1628.15,696848.2,16,15
2890,8605,66,2025-04-06,483,1280.86,618655.38,9,90
2891,3199,34,2023-10-13,415,1243.87,516206.05,16,30
2892,4470,44,2025-04-20,444,1164.71,517131.24,20,60
2893,4379,8,2025-01-17,356,1793.9,638628.4,2,15
2894,4063,57,2023-07-30,477,1387.83,661994.91,20,15
2895,7046,21,2023-01-01,483,525.48,253806.84,22,30
2896,1620,20,2025-03-02,69,998.94,68926.86,11,90
2897,2415,39,2023-08-16,19,34.18,649.42,1,90
2898,3209,8,2023-02-16,274,1030.57,282376.18,2,45
2899,2603,33,2025-08-16,147,405.57,59618.79,8,15
2900,7626,5,2023-01-23,101,1479.51,149430.51,4,30
2901,7482,43,2024-04-28,114,789.35,89985.9,29,90
2902,1116,68,2025-02-18,203,1198.98,243392.94,15,90
2903,2291,81,2025-01-29,391,1549.8,605971.8,17,45
2904,8011,53,2023-05-30,457,320.81,146610.17,2,15
2905,9029,33,2025-10-19,102,226.85,23138.7,16,60
2906,7970,73,2023-04-17,278,1894.42,526648.76,23,30
2907,8269,19,2024-01-14,114,1271.82,144987.48,30,15
2908,4497,90,2024-05-04,110,1547.19,170190.9,26,45
2909,1530,21,2025-11-23,325,833.95,271033.75,17,45
2910,6387,23,2024-04-28,320,448.34,143468.8,7,15
2911,2844,55,2023-12-04,227,556.12,126239.24,14,30
2912,7592,59,2024-12-27,172,1583.76,272406.72,14,15
2913,6884,33,2025-07-06,132,811.67,107140.44,26,30
2914,7071,95,2024-11-15,435,991.61,431350.35,28,90
2915,6874,56,2025-04-27,7,286.3,2004.1,16,45
2916,1191,9,2024-02-21,492,1843.98,907238.16,14,60
2917,6921,98,2024-10-11,316,1753.5,554106.0,10,45
2918,5936,14,2024-02-02,39,1222.55,47679.45,22,60
2919,25,17,2024-06-23,106,574.85,60934.1,13,15
2920,455,44,2024-09-19,192,528.4,101452.8,29,90
2921,3657,94,2023-10-21,394,1524.05,600475.7,10,45
2922,8706,6,2025-12-12,393,336.0,132048.0,7,30
2923,6436,79,2025-10-02,369,118.86,43859.34,24,60
2924,3623,43,2024-01-27,253,870.42,220216.26,26,90
2925,5327,46,2024-10-30,137,1719.03,235507.11,21,90
2926,2745,21,2023-02-19,104,483.64,50298.56,9,90
2927,524,24,2024-10-28,359,270.25,97019.75,26,60
2928,9810,10,2025-12-25,308,140.66,43323.28,21,60
2929,9653,44,2024-05-01,470,1900.09,893042.3,6,90
2930,8353,33,2024-05-17,362,53.28,19287.36,10,30
2931,1513,20,2025-05-16,63,1766.46,111286.98,2,90
2932,746,9,2023-06-13,475,366.74,174201.5,25,30
2933,1411,21,2025-05-04,209,950.67,198690.03,13,15
2934,9498,69,2023-12-06,81,396.02,32077.62,10,90
2935,6373,90,2025-05-22,160,1911.93,305908.8,28,90
2936,9669,21,2025-06-27,262,51.27,13432.74,29,60
2937,8063,43,2024-07-17,133,1015.31,135036.23,2,15
2938,3074,76,2025-06-16,234,588.57,137725.38,18,30
2939,2948,17,2023-03-11,337,223.01,75154.37,17,30
2940,8706,66,2023-12-07,271,1833.23,496805.33,30,45
2941,6744,98,2023-11-08,485,971.04,470954.4,20,60
2942,641,54,2024-04-17,343,1374.44,471432.92,22,90
2943,4790,99,2025-02-09,71,797.87,56648.77,22,90
2944,6323,47,2025-07-08,246,1087.05,267414.3,17,30
2945,1566,81,2024-06-07,161,1161.14,186943.54,5,90
2946,7035,26,2025-06-27,118,273.06,32221.08,24,15
2947,4780,94,2024-03-17,487,1253.84,610620.08,19,60
2948,3011,2,2023-08-10,479,603.64,289143.56,7,60
2949,4474,20,2025-08-15,490,535.97,262625.3,4,30
2950,1711,14,2023-12-02,47,1708.04,80277.88,14,60
2951,4201,70,2023-03-16,331,1445.65,478510.15,28,45
2952,5014,87,2024-05-10,421,595.04,250511.84,15,15
2953,8409,35,2023-06-22,160,1085.65,173704.0,17,60
2954,9416,83,2023-06-18,67,1460.68,97865.56,4,60
2955,6172,19,2024-01-14,458,302.27,138439.66,30,60
2956,1209,87,2024-08-20,287,493.66,141680.42,7,15
2957,7713,23,2025-10-21,399,694.77,277213.23,24,90
2958,9213,27,2024-02-28,271,946.87,256601.77,5,15
2959,5260,90,2025-06-17,367,141.71,52007.57,18,15
2960,6624,89,2025-03-12,35,436.18,15266.3,29,30
2961,3489,88,2025-10-02,196,1894.59,371339.64,9,90
2962,3283,84,2023-02-10,200,1732.6,346520.0,10,60
2963,6569,72,2024-06-20,77,151.24,11645.48,11,90
2964,8078,79,2025-07-25,258,1408.97,363514.26,7,15
2965,5412,70,2023-12-16,449,643.75,289043.75,16,60
2966,1604,57,2023-01-18,426,1474.67,628209.42,23,90
2967,2492,18,2025-01-29,471,1382.27,651049.17,14,60
2968,2834,28,2023-02-09,430,1419.95,610578.5,8,15
2969,2996,55,2023-05-31,220,768.84,169144.8,10,45
2970,4534,55,2024-06-01,482,656.35,316360.7,9,30
2971,8121,22,2024-05-18,164,261.94,42958.16,14,60
2972,9482,67,2024-06-16,409,505.3,206667.7,4,45
2973,8471,83,2023-02-17,273,1202.95,328405.35,1,60
2974,7349,6,2025-05-16,206,1639.8,337798.8,11,45
2975,6925,57,2025-03-18,330,572.89,189053.7,30,15
2976,1524,69,2024-12-17,178,614.53,109386.34,4,15
2977,5447,36,2023-05-31,381,1775.3,676389.3,23,45
2978,4295,64,2024-02-13,207,1014.07,209912.49,9,45
2979,5681,91,2023-11-08,377,47.97,18084.69,1,60
2980,789,81,2023-10-01,88,313.45,27583.6,29,60
2981,6353,45,2023-01-01,155,278.68,43195.4,4,45
2982,5040,75,2024-07-24,96,1724.66,165567.36,4,60
2983,9887,45,2023-04-08,336,1783.03,599098.08,15,15
2984,8466,54,2024-07-11,142,174.4,24764.8,30,45
2985,6390,64,2023-03-17,253,855.55,216454.15,11,30
2986,5669,50,2023-12-11,308,594.01,182955.08,25,90
2987,7226,83,2025-11-30,44,378.57,16657.08,28,60
2988,127,98,2023-11-01,161,1169.1,188225.1,17,45
2989,3423,70,2023-02-15,209,709.48,148281.32,19,15
2990,8800,4,2025-06-16,197,172.19,33921.43,5,45
2991,9089,74,2023-07-24,418,75.82,31692.76,19,90
2992,2083,40,2023-10-15,445,1688.96,751587.2,1,45
2993,4323,64,2024-03-25,460,673.65,309879.0,23,15
2994,2609,8,2023-11-07,276,500.46,138126.96,26,90
2995,7735,14,2025-09-17,289,403.47,116602.83,20,15
2996,5296,99,2023-11-09,89,1189.32,105849.48,17,30
2997,2887,49,2023-03-13,31,174.69,5415.39,14,90
2998,7696,71,2024-08-21,379,386.92,146642.68,16,60
2999,5776,13,2025-11-09,478,798.31,381592.18,26,90
3000,954,92,2024-06-28,256,771.5,197504.0,9,15
3001,8731,88,2025-03-18,468,1862.78,871781.04,10,30
3002,5978,40,2023-12-23,48,1503.98,72191.04,29,90
3003,7993,54,2024-03-26,13,401.54,5220.02,24,45
3004,9374,26,2023-03-01,340,1997.15,679031.0,19,30
3005,5009,45,2023-10-09,140,780.76,109306.4,20,60
3006,2065,59,2024-10-29,40,320.61,12824.4,2,60
3007,3959,23,2025-11-11,407,1898.27,772595.89,6,60
3008,4233,48,2023-04-07,235,750.4,176344.0,27,30
3009,8678,12,2023-09-27,349,77.6,27082.4,1,90
3010,7227,60,2025-10-01,306,1215.0,371790.0,27,60
3011,5906,62,2025-02-06,314,1688.48,530182.72,3,90
3012,1866,47,2024-11-11,253,1724.5,436298.5,24,30
3013,9965,60,2024-06-04,63,634.45,39970.35,11,30
3014,530,9,2023-03-18,481,213.77,102823.37,18,15
3015,1842,15,2025-03-27,158,1770.35,279715.3,19,90
3016,2470,37,2024-12-26,4,1747.28,6989.12,5,45
3017,5918,3,2023-11-17,260,1544.83,401655.8,3,90
3018,7043,60,2025-02-02,9,137.21,1234.89,3,30
3019,5553,68,2025-01-29,28,1289.97,36119.16,22,15
3020,7115,41,2025-11-09,393,956.81,376026.33,22,90
3021,574,84,2023-08-07,399,1514.78,604397.22,16,45
3022,667,93,2024-04-18,404,322.15,130148.6,5,15
3023,112,16,2023-03-27,416,1258.38,523486.08,14,60
3024,6155,40,2025-10-08,467,294.24,137410.08,27,45
3025,2319,74,2023-05-23,108,909.36,98210.88,15,60
3026,4886,34,2025-11-03,431,1104.19,475905.89,23,45
3027,567,33,2023-06-30,41,643.97,26402.77,10,30
3028,277,82,2025-05-03,433,1510.86,654202.38,14,60
3029,5375,47,2025-01-21,86,364.33,31332.38,5,30
3030,4313,99,2025-09-01,79,661.43,52252.97,20,30
3031,3724,87,2025-05-03,40,1606.6,64264.0,21,45
3032,1300,83,2023-01-23,446,1682.42,750359.32,4,45
3033,5329,22,2025-05-03,363,1416.82,514305.66,7,15
3034,5809,97,2025-08-23,87,1707.91,148588.17,16,60
3035,8798,82,2023-10-29,366,1183.58,433190.28,1,60
3036,6000,3,2024-09-03,228,466.56,106375.68,27,60
3037,6408,83,2024-12-21,166,1521.39,252550.74,8,90
3038,8763,25,2023-08-20,500,374.76,187380.0,1,30
3039,396,12,2023-07-26,455,1491.73,678737.15,22,30
3040,3179,72,2024-06-19,368,1135.93,418022.24,13,30
3041,3290,12,2025-05-14,247,19.82,4895.54,24,30
3042,8849,52,2024-09-29,400,46.77,18708.0,11,30
3043,7117,52,2024-10-27,281,490.5,137830.5,13,15
3044,2758,51,2024-03-11,462,44.38,20503.56,17,60
3045,864,33,2025-05-13,237,1098.24,260282.88,24,90
3046,8216,32,2025-04-06,456,804.8,366988.8,17,90
3047,2480,9,2025-09-14,433,677.77,293474.41,3,15
3048,4636,48,2025-10-08,93,836.01,77748.93,30,30
3049,4415,75,2023-08-02,239,1936.49,462821.11,16,60
3050,2899,37,2024-04-29,446,293.01,130682.46,5,30
3051,893,82,2025-08-22,477,781.28,372670.56,18,45
3052,9223,49,2024-05-05,310,366.73,113686.3,28,60
3053,6470,55,2023-11-07,45,1990.67,89580.15,6,60
3054,7933,46,2025-05-13,388,1709.98,663472.24,14,90
3055,4155,98,2024-07-28,35,1462.45,51185.75,27,15
3056,7203,40,2025-04-30,327,988.57,323262.39,23,90
3057,2829,82,2025-12-28,474,1768.93,838472.82,2,30
3058,273,100,2024-11-21,160,1897.59,303614.4,20,90
3059,8302,32,2023-03-26,3,858.47,2575.41,24,60
3060,5021,40,2024-09-26,91,814.65,74133.15,19,30
3061,3144,100,2025-05-10,5,1552.83,7764.15,23,90
3062,7898,26,2025-01-08,133,970.35,129056.55,17,90
3063,3773,70,2025-10-07,257,244.74,62898.18,19,90
3064,9603,65,2024-04-16,128,1564.63,200272.64,21,45
3065,5240,39,2024-10-25,462,1746.23,806758.26,14,90
3066,883,54,2024-10-21,279,23.27,6492.33,25,90
3067,9685,57,2025-06-13,81,1469.49,119028.69,2,45
3068,2523,66,2024-10-03,387,1388.49,537345.63,23,30
3069,7461,57,2025-04-06,358,1921.81,688007.98,8,90
3070,7447,15,2023-10-17,494,1961.57,969015.58,10,30
3071,8110,70,2025-01-15,393,1690.75,664464.75,25,45
3072,3540,18,2024-02-26,356,772.45,274992.2,18,45
3073,351,36,2023-11-04,201,185.33,37251.33,21,90
3074,3687,22,2025-05-06,317,1747.26,553881.42,8,90
3075,7644,16,2025-11-16,495,1307.98,647450.1,5,15
3076,690,87,2025-01-20,422,1236.69,521883.18,23,15
3077,2281,68,2025-11-23,129,698.68,90129.72,14,90
3078,128,68,2024-11-28,54,870.98,47032.92,11,45
3079,5306,83,2024-04-15,177,526.15,93128.55,20,15
3080,9095,85,2023-10-26,481,1204.64,579431.84,7,90
3081,5100,22,2025-01-08,104,130.56,13578.24,3,30
3082,2692,15,2024-05-12,445,1888.42,840346.9,25,30
3083,2349,17,2024-03-06,26,607.9,15805.4,7,60
3084,6297,9,2025-06-17,339,1834.86,622017.54,11,15
3085,408,54,2023-01-27,130,122.05,15866.5,23,60
3086,7570,100,2024-01-13,72,118.37,8522.64,1,90
3087,356,83,2023-07-17,269,493.44,132735.36,14,90
3088,3290,1,2024-05-23,270,205.28,55425.6,30,30
3089,9232,61,2023-04-11,348,1507.66,524665.68,8,45
3090,2667,91,2024-06-11,222,1355.09,300829.98,17,90
3091,3823,51,2025-02-21,341,228.31,77853.71,19,15
3092,833,35,2023-02-01,73,1332.86,97298.78,22,30
3093,3441,54,2024-12-11,44,1557.62,68535.28,25,15
3094,8254,87,2025-03-10,118,1767.34,208546.12,3,90
3095,6579,51,2023-11-18,414,1333.03,551874.42,19,15
3096,9932,91,2025-07-05,36,1309.53,47143.08,28,90
3097,3337,4,2023-11-19,278,1359.88,378046.64,1,90
3098,4254,58,2025-03-26,185,140.5,25992.5,16,15
3099,2092,14,2023-12-31,410,1381.16,566275.6,17,30
3100,21,75,2024-12-03,347,1808.79,627650.13,15,30
3101,692,56,2024-09-28,297,766.96,227787.12,19,15
3102,2131,78,2024-06-18,390,1659.24,647103.6,6,60
3103,7723,53,2024-03-10,142,1467.36,208365.12,30,90
3104,249,20,2023-10-15,143,1277.67,182706.81,21,90
3105,2678,65,2023-04-14,304,1616.43,491394.72,7,30
3106,4505,70,2025-01-04,444,1612.33,715874.52,10,15
3107,9317,73,2025-06-25,36,589.27,21213.72,1,15
3108,8104,35,2025-05-07,79,617.95,48818.05,22,90
3109,2524,80,2024-04-29,316,1005.94,317877.04,21,90
3110,9780,27,2025-10-22,124,881.82,109345.68,18,60
3111,2532,51,2025-10-15,36,315.94,11373.84,15,60
3112,4282,76,2025-10-31,419,756.66,317040.54,16,15
3113,1818,8,2025-10-10,126,1519.31,191433.06,12,45
3114,8108,24,2023-02-26,198,1778.41,352125.18,5,90
3115,669,86,2023-09-10,91,637.09,57975.19,29,30
3116,6099,57,2024-10-12,56,1853.37,103788.72,23,90
3117,5855,42,2024-11-13,423,1370.48,579713.04,11,30
3118,4597,21,2024-07-31,103,53.56,5516.68,6,60
3119,5470,96,2025-02-04,236,1584.82,374017.52,16,90
3120,5670,66,2025-06-08,27,539.91,14577.57,30,45
3121,7291,92,2023-02-18,425,199.45,84766.25,12,30
3122,4587,4,2023-04-08,89,608.33,54141.37,11,30
3123,8773,9,2025-11-21,268,1936.2,518901.6,3,45
3124,8742,52,2023-07-13,286,1392.96,398386.56,23,90
3125,6537,99,2023-10-29,130,1708.81,222145.3,17,30
3126,6208,81,2024-08-15,262,740.95,194128.9,1,60
3127,4706,29,2025-05-25,471,540.65,254646.15,3,60
3128,2123,99,2023-05-09,346,938.04,324561.84,28,45
3129,3994,98,2024-05-28,383,1771.17,678358.11,15,30
3130,569,8,2024-11-05,3,1401.52,4204.56,7,30
3131,1183,25,2024-04-18,194,1140.35,221227.9,29,30
3132,3570,41,2024-10-20,345,1153.64,398005.8,10,30
3133,6732,93,2025-07-20,228,1603.15,365518.2,19,90
3134,4887,76,2025-02-13,101,1059.86,107045.86,7,30
3135,5846,4,2025-11-25,181,1851.24,335074.44,26,45
3136,6229,87,2023-06-29,188,1578.14,296690.32,11,45
3137,860,75,2024-12-01,357,578.22,206424.54,11,45
3138,3424,70,2025-10-29,267,778.7,207912.9,17,45
3139,5792,16,2024-04-15,82,682.19,55939.58,18,90
3140,3912,37,2023-11-19,321,947.31,304086.51,16,30
3141,4724,6,2025-08-12,234,615.09,143931.06,5,90
3142,1547,42,2025-10-02,263,1400.86,368426.18,22,90
3143,4194,17,2025-04-03,450,1573.03,707863.5,19,15
3144,6683,76,2025-03-17,498,43.33,21578.34,11,30
3145,4881,38,2023-01-08,338,1420.11,479997.18,3,45
3146,1561,10,2024-05-02,22,111.52,2453.44,25,15
3147,3992,96,2023-05-02,185,516.91,95628.35,17,60
3148,6558,54,2023-05-19,196,1141.13,223661.48,1,30
3149,9932,80,2024-01-22,157,454.75,71395.75,9,90
3150,3669,90,2024-02-12,128,1564.29,200229.12,6,15
3151,6315,22,2025-02-01,322,740.33,238386.26,13,90
3152,3956,52,2023-07-21,107,889.39,95164.73,19,45
3153,4235,64,2025-02-01,130,459.37,59718.1,30,30
3154,3235,51,2023-07-10,337,1756.62,591980.94,23,45
3155,9640,86,2025-04-11,75,338.46,25384.5,3,90
3156,2416,54,2025-09-04,462,646.7,298775.4,22,90
3157,8037,13,2023-05-11,257,1001.92,257493.44,25,15
3158,1061,63,2023-12-26,349,1776.63,620043.87,2,90
3159,1994,72,2023-07-23,81,1151.94,93307.14,25,30
3160,4227,39,2025-05-13,492,509.52,250683.84,12,90
3161,9577,53,2023-07-27,462,1137.01,525298.62,4,45
3162,3919,58,2025-07-12,181,836.75,151451.75,30,60
3163,1422,73,2024-11-25,348,1392.76,484680.48,10,45
3164,5354,29,2023-03-28,264,684.65,180747.6,14,90
3165,9436,59,2025-08-19,219,30.25,6624.75,20,60
3166,9796,26,2025-12-16,402,703.17,282674.34,15,45
3167,2165,55,2024-12-31,306,266.71,81613.26,21,45
3168,1830,33,2023-01-01,275,1658.72,456148.0,6,30
3169,301,76,2024-01-20,263,1609.78,423372.14,13,90
3170,5432,3,2023-05-26,408,1976.16,806273.28,6,90
3171,4231,88,2023-06-27,12,1975.43,23705.16,17,60
3172,794,59,2023-11-27,153,960.9,147017.7,7,90
3173,790,98,2024-08-31,490,1750.75,857867.5,13,15
3174,1917,63,2025-03-30,184,799.04,147023.36,22,15
3175,698,77,2023-05-30,146,806.27,117715.42,23,45
3176,4596,20,2024-11-24,105,1611.3,169186.5,12,60
3177,1404,38,2024-12-27,186,1591.3,295981.8,18,45
3178,8184,31,2024-11-29,21,93.25,1958.25,12,30
3179,8194,54,2025-02-08,153,1524.0,233172.0,30,90
3180,6223,29,2023-12-12,240,1930.37,463288.8,10,60
3181,9542,80,2025-06-19,99,488.45,48356.55,14,30
3182,8463,49,2025-03-04,398,193.29,76929.42,3,30
3183,969,73,2025-09-18,344,1908.82,656634.08,21,45
3184,4045,95,2023-05-06,110,743.19,81750.9,7,60
3185,7668,95,2024-08-21,272,1337.25,363732.0,24,45
3186,7401,48,2023-06-19,488,444.72,217023.36,18,45
3187,121,84,2025-04-07,338,235.85,79717.3,14,45
3188,2304,2,2023-06-19,226,854.91,193209.66,2,60
3189,4950,5,2024-03-18,424,1307.94,554566.56,8,15
3190,8420,5,2025-09-16,332,702.52,233236.64,14,45
3191,405,35,2024-01-20,67,1592.77,106715.59,1,90
3192,63,37,2024-01-12,71,170.77,12124.67,20,45
3193,5753,75,2024-10-14,295,597.24,176185.8,5,90
3194,8292,95,2023-03-12,439,1764.95,774813.05,21,60
3195,4170,67,2025-03-04,42,763.1,32050.2,10,60
3196,2982,82,2024-01-05,491,1851.29,908983.39,8,60
3197,4653,52,2025-09-20,301,566.0,170366.0,19,30
3198,7946,69,2025-07-19,127,1034.11,131331.97,13,45
3199,7368,16,2024-07-23,60,450.61,27036.6,11,15
3200,676,17,2024-09-15,114,992.24,113115.36,30,60
3201,389,36,2023-02-12,211,824.09,173882.99,14,60
3202,3384,47,2024-09-25,200,893.85,178770.0,23,60
3203,3212,53,2023-04-22,81,1388.89,112500.09,1,45
3204,5834,6,2024-12-10,19,200.55,3810.45,8,90
3205,148,98,2025-09-15,173,29.56,5113.88,26,45
3206,2058,17,2024-02-23,433,1526.33,660900.89,27,90
3207,7407,10,2023-02-06,480,1450.72,696345.6,2,60
3208,2287,38,2024-11-21,474,459.76,217926.24,13,90
3209,3132,94,2025-04-28,443,1391.54,616452.22,3,90
3210,1304,73,2025-05-14,316,1848.18,584024.88,28,90
3211,6930,50,2025-01-27,213,1990.22,423916.86,2,45
3212,9494,63,2025-06-29,285,503.75,143568.75,6,45
3213,5679,36,2024-10-19,444,395.01,175384.44,2,30
3214,1920,5,2023-04-12,335,1600.87,536291.45,8,90
3215,4341,83,2023-09-05,405,241.69,97884.45,23,90
3216,9195,23,2023-11-06,189,480.75,90861.75,28,30
3217,4958,83,2025-07-21,102,812.75,82900.5,28,30
3218,4000,14,2023-12-26,218,1486.32,324017.76,18,90
3219,5340,19,2024-03-29,373,1634.26,609578.98,21,30
3220,3594,57,2023-12-17,176,745.46,131200.96,6,30
3221,8101,77,2025-09-27,500,197.59,98795.0,24,60
3222,5361,46,2025-03-16,312,646.34,201658.08,7,30
